ID,Approved
APPN40064845722,0.00897837288454
APPO80082812849,0.00987932303437
APPP40129305907,0.010151842206
APPR70479248144,0.0148858645904
APPS30106692249,0.0143222064005
APPT70183535323,0.0286804596327
APPV30072491521,0.0113710297977
APPW90317034634,0.0108810764026
APPX10590833748,0.0117499332055
APPZ50321995912,0.015097047146
APPC20846683233,0.00957378644714
APPD30035557339,0.00897995362938
APPE60995955439,0.0100222387537
APPF40348771514,0.0107100736512
APPG60525674638,0.0123344009971
APPI60914532813,0.0151961269565
APPJ50135705908,0.0189226590566
APPK80834239033,0.0128871402033
APPL30367787124,0.0105939847604
APPM50365154243,0.0144587709327
APPN60371739317,0.0178183003568
APPO90778031432,0.019116229292
APPP10865119541,0.00885864122657
APPR60514036704,0.0106823862223
APPS30033507847,0.00894313990871
APPU80509074044,0.0137772712465
APPV50034531107,0.011739285487
APPW70561238232,0.00899687661764
APPX20526775327,0.0121117038364
APPY20169747403,0.0165760097783
APPZ30470877547,0.0200421777296
APPA90185538648,0.017144202561
APPB60274853705,0.010699493877
APPC50411636801,0.0144994020006
APPD80328934945,0.0138232550841
APPE10454749046,0.0167656116102
APPF20010751138,0.00896965018215
APPG60276348205,0.0150838691084
APPH60664183321,0.0137706475525
APPL20765168747,0.00898892857539
APPM20147299813,0.0109984120881
APPN40249546913,0.0419935146916
APPO20189822007,0.0152897555555
APPP30921307109,0.00895712887007
APPQ30597277245,0.00895614499492
APPS30996555403,0.0105971013341
APPU10700307616,0.0119400406842
APPV60265399723,0.0090658731573
APPW70585071834,0.0133140805831
APPX70561392933,0.00983270952362
APPY40565011007,0.0114304702815
APPZ40098878108,0.0112618360986
APPA90060573227,0.0106308350582
APPB70442734319,0.012955211924
APPC90770072447,0.00899763972358
APPD30486092544,0.0156451583321
APPE10311022607,0.00906087019304
APPF60631085717,0.00893792199939
APPH30090413902,0.0110803777728
APPI70634288016,0.0186018415326
APPJ90523144107,0.0144677253949
APPK90851579202,0.0140999045988
APPL50238334324,0.00900125538905
APPM40451325417,0.0131843929209
APPN90929804518,0.0169285111694
APPO60090588603,0.010800938827
APPP10007148712,0.00893257845411
APPR30909888915,0.0105670085379
APPS20728482014,0.0116394408985
APPT90977075101,0.0129761589537
APPU70624065235,0.0185236607103
APPV80263885346,0.0090053108851
APPW30836935416,0.018379158454
APPX10532151548,0.0115225072536
APPZ40286609738,0.0157918059039
APPB40188979941,0.0122191846228
APPC90796515024,0.0113262605271
APPD40803081115,0.00994992486325
APPE30694295241,0.0204870649365
APPG30216561448,0.0161467273952
APPI30712489617,0.019061273421
APPJ10278243703,0.0193471293421
APPK80277621846,0.0219822757851
APPL80078362905,0.0131892842144
APPO60098103209,0.0205880111865
APPP60023927349,0.0104590207559
APPQ30612604402,0.0154261174919
APPS60320313627,0.0122829646897
APPT70534587715,0.00906982985948
APPU90780836829,0.0109318646897
APPV60622819917,0.013924041
APPW70434264005,0.0140737648811
APPX20729451101,0.0090003382035
APPY30046504231,0.0598035433458
APPZ80350479313,0.0154832888926
APPA80096183429,0.0161281162049
APPB70273443505,0.0165409587081
APPE50142203809,0.0151789763823
APPF10034408943,0.0169859699447
APPH90511677131,0.0121910780156
APPI30546095229,0.00939138023903
APPJ80416595345,0.011087019069
APPK90285872443,0.0107180042
APPL60953579512,0.0146555852158
APPM20644925619,0.0183112720863
APPN20225869714,0.00897596569563
APPP90991305913,0.0158781722774
APPQ70050552026,0.0174779630338
APPR60767582147,0.00900848913211
APPT70410545308,0.00902013207933
APPU10135235412,0.0190652281665
APPW10606832628,0.0218858380654
APPX60227485706,0.00910715337317
APPY90764876839,0.00901821507481
APPZ20628084928,0.00899218612372
APPA80547519048,0.0138692965224
APPB20703102133,0.0156616566895
APPC90727362248,0.0257245208879
APPD20670011304,0.0378971908682
APPE60844191408,0.0121933027092
APPF30948581526,0.0135969828724
APPG60202918616,0.0142205947772
APPH40712615721,0.00903376227933
APPI10123409842,0.00898444885935
APPL30082033114,0.0144955236064
APPO60813926409,0.0163840187234
APPQ80765126647,0.0123053830377
APPS30481303817,0.0156436759008
APPT50402483936,0.0123407621643
APPU40449068016,0.0392174511101
APPV90997847138,0.0270979854022
APPW30766041243,0.00940210048222
APPX50585681323,0.0471825600216
APPZ50469333546,0.00895477987293
APPA50959811611,0.0123007271593
APPB70963575742,0.0124577140707
APPC40538253839,0.00897043339747
APPD70917584927,0.0120126821594
APPE30737089003,0.0129495709444
APPF10850926136,0.0148253968277
APPG90248489235,0.0118431339565
APPH90860947347,0.0186330897045
APPI30734581444,0.00967708151243
APPJ70071568525,0.0248814076478
APPK30063345602,0.0108400602923
APPL90511325735,0.0128030739679
APPM40335888826,0.0137808317326
APPN40298397941,0.0148891130823
APPO80337469005,0.00905442527439
APPP30205342136,0.0149556536261
APPQ50283384214,0.0133825623988
APPR60598764318,0.03678674173
APPS20640034406,0.0150911981335
APPT90434682534,0.00971161881198
APPU70260393644,0.015557461982
APPV50716587732,0.0107949561596
APPW10401854821,0.0122126988742
APPX20748215949,0.014011455919
APPY80151839018,0.0127152670551
APPZ20847918104,0.0122188402816
APPA40955069224,0.0119785986929
APPB90344945306,0.0160642754476
APPC50897719435,0.00897690919079
APPD50349215529,0.0109869227624
APPE70565133611,0.0124090016735
APPG50350411819,0.00908034598727
APPH20483931906,0.0152130704542
APPI50849415049,0.0106442349783
APPK20493991213,0.00949684917755
APPN50273626514,0.00897584833232
APPO30358993611,0.00988224130453
APPP50812246721,0.00982272248046
APPQ90569518805,0.0188763307041
APPT50959734121,0.015745693804
APPU30391605237,0.0383725865661
APPV10348801322,0.0104210361072
APPW50845645427,0.0249044525175
APPX40979259506,0.0111749580304
APPY50204128621,0.0214953459731
APPA60880974809,0.00981386845462
APPB20886378947,0.0128018680625
APPC30956683003,0.00928548121643
APPE10435608217,0.0247759884493
APPF20103964341,0.0217976904049
APPG30196114449,0.0172872101029
APPH50862821513,0.00900498180402
APPI10377217633,0.0150498428449
APPJ40318634703,0.0531553819098
APPM50493632023,0.0102740237532
APPN70135738135,0.0141251613418
APPO30500359204,0.00887868893701
APPQ80619273444,0.0139227255025
APPR70171181506,0.0131305883571
APPU40937622821,0.0108426428303
APPV10152372903,0.0151671488703
APPW80854596047,0.00856468724658
APPX20730045102,0.0114451997655
APPY70095057223,0.00959169784448
APPA70723537417,0.0141871293807
APPB60633627527,0.0142856984936
APPC30478072638,0.015732045987
APPD50010786702,0.00957419481511
APPE80613844816,0.00915652956284
APPF50610589929,0.011139662862
APPG70204563004,0.011024409895
APPH80422312114,0.0101889998135
APPJ90415776326,0.0185410758578
APPL90567985525,0.00898744808345
APPM80261604604,0.0162100480788
APPN10895363735,0.00930044644841
APPO20329016835,0.0114617283478
APPP70992643945,0.0121551915679
APPQ70988263029,0.00901785341546
APPR10955461104,0.0102109903494
APPS30719919248,0.00961973791235
APPT20588324318,0.0316768475325
APPV40049329532,0.0125268711894
APPW80397099634,0.0177311931617
APPX20702505723,0.013703009181
APPY10029957813,0.0232507529088
APPZ80819366935,0.0131272172144
APPA90796576001,0.00907183076465
APPB70518925115,0.0124004010161
APPC40074048231,0.0142978205351
APPD20648321326,0.0118600641247
APPE90246258437,0.0123618791838
APPG70211933607,0.0157771195191
APPH60005159726,0.0148455542015
APPI30409973811,0.0141445534589
APPJ90195613931,0.00897644321864
APPK10530691012,0.0153667108677
APPL10671243123,0.0141977995914
APPM30057411226,0.00873452072031
APPN80382708322,0.0136402376155
APPO50017247431,0.0173818863029
APPP50761342522,0.0188131072985
APPQ40936455614,0.0109966948667
APPR20583127717,0.00904628913499
APPS30067286823,0.0104237716009
APPT90531986944,0.00873452072031
APPU90736089015,0.0165708815049
APPV40154339146,0.0413064440602
APPW30591601244,0.0117397223061
APPX30176348336,0.00901116266227
APPY30009488439,0.0127282243891
APPA30513853629,0.0244827392777
APPB40862724718,0.0376174048352
APPC80706361802,0.0215924576186
APPD80257174926,0.014730860147
APPF90610127116,0.0139544383066
APPG50800894218,0.010624712883
APPH10874683343,0.016178581398
APPJ70086622521,0.00903890122011
APPK10506826628,0.00972532569388
APPL60670161709,0.0130283249662
APPM80727669838,0.0207526150305
APPN40027149928,0.0089537710462
APPO20698513007,0.0155234499778
APPP80784417128,0.0245890086985
APPQ30582873222,0.0126098711288
APPT20658552518,0.00843872533718
APPU50261418636,0.0102440723629
APPV90166599713,0.15856562456
APPX50323665945,0.0150281321016
APPY40761804047,0.0134540219891
APPA30678622245,0.0138023737153
APPB70155594305,0.0150084041579
APPC20459579426,0.00982599542342
APPE40720565633,0.00864167629573
APPG80335981838,0.00898894617926
APPH70817208942,0.0119831650332
APPI80664442022,0.01230523317
APPJ60923719128,0.0168582146782
APPK80835112207,0.00893103412628
APPL10258501346,0.0137119530541
APPM40486124431,0.0121146646164
APPN40934205501,0.00901153130855
APPO90348632645,0.0121221460486
APPP70738559708,0.0153559190909
APPQ20260307818,0.00975312517499
APPR10617393948,0.0109153471447
APPS50490061009,0.0118230164009
APPT20521426122,0.00978109023896
APPU40667541249,0.0276754634838
APPV70982889332,0.0115946948763
APPW70207344401,0.0196644535955
APPY20595005627,0.0151126732984
APPZ90679413746,0.0177261866312
APPA80968387846,0.0288252177483
APPB10181429936,0.0187092905998
APPC80319465017,0.0324262046876
APPD30224414106,0.0186400135342
APPE40675752239,0.0139758108266
APPF30598434318,0.0137325973813
APPG10909392412,0.022536722467
APPI80807172627,0.0158480632202
APPJ40588579728,0.0154902131464
APPK40122794819,0.00929554447528
APPL70644406925,0.0135934943181
APPM50146629037,0.0163614634354
APPN50194037112,0.0139661100358
APPO80528504202,0.0137445411604
APPP90001136326,0.0135448376522
APPQ60363444432,0.0172239026566
APPR40192335533,0.0395850663474
APPS20313284631,0.0174442776898
APPU90008251826,0.0175322819755
APPV40963963905,0.00900342417209
APPW90895783007,0.0119524225704
APPY70272002231,0.0156475465362
APPZ70995862325,0.0404569427335
APPA60052579418,0.0175347831704
APPB30839934525,0.0250896920476
APPC80117963607,0.0165798652261
APPD60155065706,0.0161794195894
APPF60426588931,0.0159208824099
APPG20002638029,0.0244654762941
APPJ90399089306,0.0214830164657
APPK10673004441,0.0130400304347
APPL10291525522,0.0253492890594
APPN50643036726,0.0401533009567
APPO50384656809,0.00903081380567
APPP10197677918,0.0114669830086
APPR60433381148,0.0122681398376
APPS90460278201,0.0113710515206
APPT90453349315,0.0176261382871
APPV10856331511,0.0204206792649
APPW10346444622,0.0151185650153
APPX40003814744,0.0105139642657
APPY40607074836,0.0438897283354
APPZ20878753922,0.0127759396765
APPB90947953116,0.0107230992383
APPC30244653244,0.0106689635143
APPD20393274307,0.0191336820839
APPE30720169418,0.017163158244
APPF80400365533,0.0116359001222
APPG50912211643,0.0122330946846
APPH90695628721,0.0101630960056
APPI60889013803,0.0132404289347
APPJ30530858912,0.0188007260356
APPK60115011038,0.0148882555642
APPL50504497148,0.0145215186118
APPN30899469318,0.0121008862622
APPO60576014441,0.0146700719061
APPP60395216522,0.0144971351132
APPR90095208714,0.00896775034479
APPS40247522839,0.00895022269735
APPT20878502936,0.010303896365
APPU80990895012,0.0644264998195
APPX60546379341,0.0145294960308
APPY80212429406,0.0773750424949
APPZ30412063529,0.015396904386
APPA60043101615,0.0144615337565
APPB40707677725,0.0123384790951
APPC90259188819,0.0104547108405
APPD10790684933,0.0137706173045
APPF80642261133,0.0200654567335
APPH60274315313,0.0121658905456
APPI30503523408,0.0122490341425
APPJ50037998522,0.00901068110568
APPK50376976645,0.00897583833151
APPL80033873724,0.0147828615975
APPM30928795827,0.0394653664916
APPN80074354911,0.0110769612422
APPO40869866045,0.0141025602519
APPP60223518132,0.0148939553747
APPR30862361307,0.0141895537306
APPS90992466418,0.0107519756484
APPT80530522524,0.0089763770184
APPU40105818634,0.011253202645
APPV30295003703,0.0100523377962
APPX70803048934,0.0146677341185
APPY40448585045,0.0130375835811
APPZ70851473117,0.00906080932298
APPA20226245224,0.0185260572802
APPB80397858345,0.0198066402834
APPD40494675534,0.0130739043075
APPE10239389624,0.0110916301726
APPF80370161727,0.00950885184931
APPG20047527833,0.0252571853168
APPH10119488946,0.0490356038772
APPI30881803033,0.0124133125814
APPK60089998215,0.00979810253298
APPL90184636316,0.0225088650714
APPM80578506406,0.0149371138335
APPN40875063533,0.00901080246098
APPO60310607619,0.0107138383
APPQ50251697807,0.0121362591408
APPR30583866905,0.0090360497107
APPT40009839105,0.00883785090033
APPU60500007217,0.0145878964705
APPV80507263336,0.00899014839728
APPX10204913528,0.0198813403096
APPY60398889635,0.0147787337689
APPC40648685035,0.0118141771465
APPF60322568333,0.00903645556312
APPG50372385406,0.00903645959121
APPH60763287527,0.0156664293691
APPI20724487638,0.0137711223617
APPJ70247368706,0.0136332865592
APPK80907917828,0.0176542485455
APPL10860241917,0.01189725279
APPM70052327002,0.0100474297518
APPN70307834109,0.00885634010308
APPO90437674246,0.0110096427322
APPQ50874592435,0.0222359263974
APPR70129689508,0.0673205497771
APPS80600773649,0.01470389827
APPT90981629731,0.025077482757
APPU40295361806,0.0128502774388
APPV60299437907,0.0123529503008
APPW70728038023,0.0109565165235
APPX10516665117,0.0099449931451
APPY60643965246,0.0355367689662
APPZ30605972345,0.0171679995565
APPA10462798435,0.0163367490545
APPB30355581512,0.0174173736523
APPC10547586633,0.014907352428
APPD30326204749,0.0172941709672
APPF20865309933,0.0156933379699
APPG80799062009,0.0153242357888
APPH90823905114,0.0110894911816
APPI90405604214,0.0404255468661
APPJ30541982333,0.00960847775804
APPK10394686427,0.0123604938125
APPL80299821536,0.00896191847424
APPO50580562845,0.0101351547778
APPR60582164106,0.0152781669233
APPS70081155228,0.0180119623345
APPT30845477337,0.0522998285079
APPU30980031412,0.0123770437449
APPV70464554521,0.0151285651447
APPX70389132712,0.0166923627064
APPA90840046026,0.0146727679269
APPB30964006113,0.0238399514119
APPC40548793239,0.00896728273086
APPF30363371528,0.00901271875061
APPG80320819611,0.00979661187504
APPI60804836831,0.0129828049329
APPJ50916503948,0.0413751994241
APPK70104158035,0.015148281685
APPL90784267109,0.0109610012805
APPM60327772214,0.0253314584792
APPN50730574308,0.00932003780578
APPP10017517528,0.00955265129393
APPR60543802701,0.0408381315302
APPS50905623843,0.013933100842
APPV80884919113,0.00900042051932
APPW60958408218,0.0141062990603
APPX50989172344,0.00898287155547
APPZ70223988524,0.00900972082526
APPA80126265634,0.0141729816305
APPB70148806716,0.00900620542954
APPD20210274913,0.0120132940301
APPF60247891103,0.0104120971513
APPG70781842233,0.0163035796282
APPH80949514333,0.0123516321418
APPI10292895401,0.0150959409067
APPJ40080942533,0.00903754655678
APPK70551488646,0.0166204658911
APPM60329923838,0.0137111975934
APPO90884124024,0.0093934060247
APPP70177506138,0.0138923638324
APPQ20329124207,0.0090192354056
APPR50010813324,0.015472438173
APPS20472229428,0.00904161900314
APPT30003743534,0.0147952634333
APPU30761024625,0.00901545924152
APPV60440774719,0.0132282051096
APPW10802427848,0.0138833102693
APPX50847001901,0.0152027771972
APPY90597705025,0.00905735044084
APPA20178796211,0.012616445547
APPB60968669303,0.0135048993163
APPC50713459422,0.00900541508606
APPD30017534507,0.00890817913331
APPE80754081602,0.00888213174166
APPG60440413843,0.00895288565698
APPK10479702245,0.008989546729
APPL20754956313,0.0105941306298
APPM10216063412,0.00866306481084
APPN60622229526,0.01674997326
APPO90527013648,0.0149409261598
APPP80662398735,0.0101255072145
APPQ50372915823,0.00907611891565
APPR80054558907,0.0125341586752
APPS40654445026,0.0135175762354
APPT30673148148,0.0122149981564
APPU50149699219,0.01516040314
APPV60642722334,0.00904266003214
APPY50783877649,0.0111419298454
APPZ30417006702,0.00895167232792
APPB80039471925,0.0105906201796
APPC80399226017,0.0141388583198
APPE60500761238,0.0157746574844
APPF30442909319,0.0414822307918
APPG60792418401,0.0165405815474
APPH30850229543,0.0131788461148
APPJ20645523707,0.0165843105953
APPK40338347833,0.00962891792918
APPN80082502125,0.0239132627734
APPO10505658228,0.00900129318625
APPR80255496544,0.0102468407897
APPT10572952745,0.0132114873019
APPU20598092845,0.00907852248205
APPV90681978947,0.0259172476955
APPW70051742049,0.0087342412745
APPA20712823448,0.0295920718743
APPB10936759508,0.0204919150427
APPC90878353641,0.0107883577151
APPD40625665742,0.00897910868972
APPE60401478849,0.0134442856688
APPF10819225912,0.0108867880486
APPH60409321104,0.0120418635157
APPI40406169214,0.0190440572739
APPK70748566447,0.0103014909088
APPL80817915513,0.0129365836089
APPM20939483648,0.0184898742927
APPN40698099726,0.00966488397621
APPO40348743807,0.0271336681193
APPP50048656911,0.0116931505277
APPQ60415477022,0.0120457739323
APPR40366769123,0.016800329876
APPS20684438241,0.00907986326819
APPT70167942303,0.0089437298267
APPU90150979438,0.0110751669448
APPV20841539501,0.011085984016
APPW70091326638,0.0142379290305
APPX90732106746,0.0115656088591
APPY40530322831,0.0170594340889
APPB80234335131,0.0110010289619
APPC70998952234,0.0141573991302
APPD20330233349,0.00961902709637
APPE30465233427,0.0132031457206
APPG20987931624,0.0110877000496
APPH10434483737,0.0149481403646
APPI70725565825,0.0100737142989
APPJ10932151905,0.00958884410375
APPK80755971043,0.0107474853655
APPL20227248105,0.0117116752591
APPN30234861315,0.00979785335443
APPO40425986436,0.0267320503419
APPP30570536526,0.0109279320656
APPQ50623987613,0.00897869014071
APPR70615937709,0.0226682050675
APPS50709998824,0.0184615713219
APPT10481824943,0.0128033933276
APPV10805168102,0.0110424527414
APPW30713575209,0.0140156895445
APPX20786783312,0.00890757965388
APPZ20137229548,0.00944186509304
APPA10777598643,0.0118297338324
APPB10238193739,0.00990137762723
APPC60937831819,0.00868974550074
APPD40879787937,0.014884073441
APPE10746511009,0.0106428988644
APPG70116873221,0.00900755456581
APPH60759359311,0.0149462975931
APPI80960371427,0.0176638606968
APPJ80266871524,0.00903905309783
APPL20217168732,0.0152623382864
APPM50253644839,0.0143644318188
APPN30566416936,0.0261392224962
APPQ60952678219,0.0131859033925
APPR20768147343,0.0111255847123
APPS80161471444,0.0246024547583
APPT10583047535,0.0163132938234
APPU70189189618,0.00886891397621
APPV40375251728,0.00895497005804
APPW10374351829,0.0150488504287
APPB80903716327,0.0193398195359
APPC10932919406,0.0266770932379
APPD10566895548,0.0168172753974
APPE10004344611,0.014074178609
APPF30052459708,0.0135397811493
APPG10165103807,0.0157489025666
APPH60585308913,0.0267943006578
APPJ80169425132,0.013965709459
APPN40133951514,0.0161561113637
APPO70825221623,0.0123393237139
APPP30515299733,0.0224622154591
APPQ30997938814,0.00902344217672
APPR70759005931,0.0101945587245
APPS60743807032,0.0161757222822
APPT40147771124,0.0116216211459
APPU10362081222,0.00939669776894
APPV10067092305,0.012545667133
APPW60790703401,0.0152718184274
APPY50651214638,0.0121943023564
APPZ70000076728,0.0089804294239
APPA70071764828,0.0194933951877
APPB40101691906,0.0112814803404
APPC90630266002,0.0157763303786
APPD20458304139,0.0110677877061
APPE80937839246,0.010804185308
APPF50996514326,0.00891870876889
APPG90824371441,0.0216351279338
APPI70777986624,0.0110031720965
APPK50842361847,0.0146853303176
APPL40333364925,0.00899220962019
APPM80217769016,0.0491005776941
APPN50153115116,0.0100202929629
APPO60741967222,0.00896266403509
APPQ20674162438,0.00978541664265
APPR30323619537,0.0118152832991
APPT90742429747,0.0405249578335
APPU30920193816,0.0109366491297
APPV70350917927,0.0116872197771
APPW10744084017,0.0118294849965
APPX30723225128,0.0106165231875
APPY40550372216,0.00697854008567
APPZ70245826322,0.0152824472116
APPA90867091418,0.00907556924119
APPC70283368632,0.0242988435408
APPD50833684742,0.01520198102
APPE60005273829,0.0140408597057
APPG40455243027,0.00992352237073
APPI70435364248,0.0149270864829
